views
151530
208770
5660000
119300
85720
369630
159210
114990
658040
83310
361710
122140
149810
123480
186260
166180
74940
103820
616780
363250
241350
895140
163350
363570
196400
221350
1510000
113630
476260
451250
223060
1500000
176100
84300
409840
134080
264220
698610
908330
283980
52260
305810
393680
351410
2170000
3430000
1280000
635150
514050
5350000
332550
1510000
449370
405140
1290000
117920
303840
153390
147160
607120
443740
255840
159460
170440
300350
244530
49530
92190
661900
105940
128200
587640
241300
390320
138420
380870
629630
162930
223460
412600
206590
517160
385490
299540
165130
705870
3020000
570010
51460
170470
1690000
502540
278780
111970
1480000
529930
722180
1320000
155710
193910
2980000
485270
893900
505470
240060
130690
85880
368860
22000
21020
65430
369400
340930
182210
319630
134150
20640
96340
188810
77320
230410
71750
82540
111380
934170
124800
34120
111090
235880
209400
870510
226860
537010
294050
744090
61770
48700
62690
58850
86950
139230
139840
78710
58060
180930
10470
478130
37800
212530
45160
117690
308790
158990
40440
367690
70560
185140
22800
24430
2010000
170740
134120
240830
460590
635140
127340
55130
123150
103610
105400
214810
272530
138070
235990
73800
467420
386880
227800
158210
159840
33870
87290
71140
1670000
244400
658030
40920
140740
468930
88660
83660
289260
130890
85360
220600
248740
400860
113020
750640
144660
2290000
138670
41170
71930
17360
83010
23700
722860
229810
99890
563200
30880
262450
702150
307750
609660
233750
607130
300420
121950
70780
141030
215100
300540
392370
460130
4300000
780680
218680
3300000
1710000
240480
326920
258680
309170
224690
1720000
159290
237830
499680
309470
6390000
518200
211900
320760
127740
331480
924090
102310
824420
159040
116560
171380
77220
48230
53460
5500000
1770000
60200
126450
156450
1240000
79610
133750
423810
92310
58950
116180
42110
65460
43400
949360
163190
2560000
150420
46910
155490
229230
55080
73790
60260
101110
47170
126120
391680
175430
756270
40570
252400
62590
147280
33010
138310
485470
249390
47530
201900
1710000
204670
208290
79200
165400
470940
100780
65710
374300
203190
134130
6640000
274980
712860
394400
159290
44120
34250
182820
209260
90530
180830
161220
84940
843880
176840
52870
15480
239560
355210
74560
211340
497140
128420
6640000
992460
2190000
371550
59730
652980
49210
276200
168070
118620
112840
184680
84420
577200
13040
19120
71180
702670
84010
401470
116750
204050
245330
31110
130700
201490
25240
61230
140610
5270000
251750
175550
709900
253090
178930
166450
82130
169270
37560
64090
124030
30610
49590
65960
289510
192020
602120
191500
585330
53740
25170
90140
192590
75600
107070
1180000
234480
182240
5900000
222310
225260
92140
107070
71530
337620
119550
67770
47110
417190
12350
30120
228540
18980
224410
69450
61120
49900
255230
111000
42330
75190
73050
389760
76730
29880
120080
157360
17040
164720
82660
211560
177360
176510
265380
37290
521530
201780
97700
143890
357200
41900
285280
348050
28140
117820
159140
114300
29680
149400
63500
121340
189380
717240
66800
109520
125870
278560
1400000
212590
43280
64370
70020
254410
1610000
608350
269010
69300
135150
335180
56950
432540
684760
92390
3340000
321820
127160
182760
1500000
49420
846190
149970
1560000
199870
117800
391300
70190
168140
36750
558200
539130
1730000
108490
79610
260570
83000
153940
195580
257180
300940
114800
1390000
117090
132990
51320
128430
161550
2140000
80720
82090
112110
27330
93440
261510
161460
129190
166610
1460000
509970
46910
169350
235760
6630000
2630000
361470
209480
146260
84790
76670
64470
88890
163300
94290
1210000
45610
377470
231110
219420
26580
335470
37880
780810
1280000
62460
45460
99270
146130
46550
723380
694260
601820
280270
223960
979820
143780
1160000
399950
194040
544210
352280
9940000
183940
315030
660740
549380
107950
317090
169960
508020
857770
408440
877810
699840
136120
1670000
83700
97070
338010
1880000
143480
138170
400640
131210
282320
321090
614290
247700
1040000
745400
483650
73870
442370
439590
339070
294210
3490000
109400
528650
179990
200090
555440
64800
411860
156570
161370
156060
387150
287160
429410
356800
223720
416630
246580
545600
1110000
529480
334040
972580
284530
996530
335190
1470000
30580
63610
3800000
121040
2040000
158050
905270
73560
59750
110430
154720
25540
4990000
73320
40790
74870
115690
47150
53180
564860
605030
29250
44060
60530
256690
50670
95600
39340
2280000
1860000
2490000
172720
141920
53810
288210
3780000
65770
94520
80150
89200
80370
815470
947680
1230000
154150
153780
66890
39630
385380
67480
107880
88280
88090
55280
1770000
87510
70890
2770000
385200
282970
20950
94780
63150
125170
43500
102380
1130000
89390
58910
119450
385000
551130
99360
72970
377150
143840
17860
103560
115950
115240
1280000
138460
202930
3560000
54850
762860
49640
514210
30860
127300
69020
120580
237440
68500
264010
145530
1670000
513900
36350
592400
741900
204620
503240
416460
299440
4490000
100340
123080
27650
128620
149580
415200
1260000
189450
169440
481250
493990
92730
101190
577180
386850
170190
180550
659050
368310
80470
59230
149490
154480
35950
306050
56410
1060000
144100
184930
26100
134990
994050
260550
458070
80950
331970
59840
111180
161570
223580
188670
106460
240470
5210000
1940000
3530000
486680
319130
1200000
155580
247130
93400
58730
486640
1940000
227090
203820
439030
23070
32670
23020
20490
343490
316610
75870
95760
262460
34000
183150
81940
80310
1020000
809140
350470
278490
590740
93110
56680
247950
85210
180900
334850
192880
2540000
2180000
316100
114040
498790
652330
26280
28660
163680
91340
29770
136380
207920
379890
128000
88640
146750
64480
180980
42860
1080000
114130
161640
95870
83010
64250
32430
1200000
17990
78890
1090000
253100
69220
98260
276610
422130
93280
213220
180290
74340
181190
152400
61960
94440
132210
72130
34950
108380
426700
415680
86990
292110
99670
1570000
212120
97560
52060
124550
98640
58950
129300
62150
59230
23210
219670
273700
172510
79950
212700
95490
89140
69140
55690
90240
627460
31270
327370
49030
683720
85660
590730
272950
33930
1870000
131830
147760
123090
136610
113570
142190
142760
255800
558270
105140
67640
93570
100180
133600
67180
713820
76420
307290
63030
153640
131300
85310
84800
220880
40330
5510000
34210
71310
39380
126640
226990
84660
89510
100330
653140
47560
59820
63550
66000
114230
269700
416440
1210000
37530
158920
137010
90630
69390
1680000
52070
101580
355590
111790
127380
205630
176000
146550
649170
123470
583930
173280
205700
664420
713200
73380
44180
61590
76610
749670
26400
110560
168590
70960
304980
95840
154540
99310
64300
83450
1470000
108230
62790
22520
133690
87060
151260
478420
66860
161610
478420
156160
1930000
847250
52530
117120
60220
104860
164250
66940
366750
84290
666830
40640
278970
68240
546940
255950
227910
119450
260830
2130000
100630
723770
113890
19670
468450
120940
158860
78540
48120
562710
29730
193270
363190
55770
62490
299320
105000
1450000
811840
96100
155220
120870
91940
2860000
1860000
302490
143520
251220
75210
238760
925430
226720
105550
302830
148050
177270
51050
93030
39960
111630
154300
2540000
221060
186800
106850
135280
322520
136380
39500
136650
91810
93290
254490
83830
105190
89190
22470
484540
145570
123120
418290
132190
36650
19820
59190
1300000
68910
62020
143980
16480
381880
266520
56850
181540
79040
59200
37000
46360
317470
51800
124620
117130
122580
50810
47940
64920
63620
33080
465510
56960
38570
248850
176060
387990
207120
51090
106330
1450000
189220
387770
565430
291640
252650
31770
32770
156540
978170
342370
102300
112510
225950
115340
24970
42390
195170
493660
734220
211570
60940
207460
120800
321750
108180
127240
318000
537370
197430
219160
112560
89440
341310
91570
436500
1350000
698460
118500
318640
125140
400020
78350
155390
49040
336730
266460
1920000
135770
358250
81330
670180
3440000
105400
211800
135030
129390
53820
49030
60600
1320000
606150
748690
107910
58220
104730
151650
737220
52470
184380
206120
52120
144590
765290
75890
399660
83990
234570
429170
48970
83920
251510
367350
224850
96290
344880
2890000
170040
35040
145580
250040
151030
30920
53460
294480
123360
108030
367240
159970
111670
265380
67250
244510
126570
167330
383870
90560
556670
131660
247880
95520
206180
107670
244960
80970
87550
146240
104570
100210
246120
240390
92810
728940
164410
76140
224960
221960
1430000
133100
394490
503130
4730000
12140000
4760000
202670
160990
38360
1280000
744430
119100
976310
1240000
1370000
639910
111880
767230
6970000
103630
950420
711670
51980
1850000
111850
1460000
1330000
475470
785210
979250
111120
312010
240260
504370
527760
105720
197340
620510
44570
128620
69110
104090
2750000
3200000
342450
389570
246580
4630000
85280
73540
800510
624350
797940
55030
691660
132380
489000
1250000
211630
682920
316510
160050
2290000
179500
143130
298160
701410
1730000
204200
4290000
1870000
2790000
401080
247180
48800
427580
1080000
3540000
91630
7070000
2840000
1950000
194490
705990
294940
186330
421280
314130
80240
141150
377860
720690
215050
497540
165780
83660
217290
416200
328650
47530
107630
181390
103620
368620
1440000
1190000
867110
1100000
2730000
111300
263280
113680
90390
564170
44800
104500
18870
219130
427270
63630
25470
48060
276710
46410
16610
26930
13690
40720
18110
866290
67450
55470
238430
602970
238930
51400
258560
59960
54800
127010
66820
105590
93320
328530
271560
33580
186800
652380
98840
136290
340630
326080
221110
543070
2630000
523010
207490
115670
247990
1490000
1480000
195240
1440000
858680
113480
627640
496110
1040000
111600
650940
224950
63120
151660
4840000
115600
268670
123310
208340
1480000
434560
238630
6990000
523940
3140000
502080
96890
362600
1240000
594440
1080000
257800
7150000
428340
211040
283470
309100
949040
1470000
1210000
768740
4130000
1310000
218760
2360000
6510000
181270
265170
1100000
90040
99410
236150
64250
1340000
197900
25090
720770
760960
125670
50440
1280000
902450
598080
725850
40790
752250
464460
395990
402170
51880
145980
114100
35770
724970
10480000
1400000
49140
60120
1310000
482520
267140
223070
309100
85780
578030
6170000
354820
695030
403350
283100
637110
183420
5140000
318380
4020000
1660000
1450000
460290
116660
1650000
162770
242330
307640
159020
2370000
164990
729990
732830
132660
471830
1230000
83050
96110
76090
38580
308310
425790
129720
599390
1140000
446270
103120
1310000
182090
567000
170540
5760000
484830
704630
682180
126650
455540
1790000
197710
5650000
130790
94920
299340
201500
1010000
483180
3770000
223700
200710
535950
1260000
338010
141200
897070
184170
60830
287430
1710000
651310
341580
26270
1950000
299190
156210
3550000
859370
664760
678970
737460
665070
267140
34430
47620
2180000
29850
685520
651650
186200
51170
57610
70430
244070
111120
561690
2970000
62240
1060000
533120
43370
21420
23580
77870
33090
746480
49300
28780
48820
174850
18040
804570
21610
16980
188330
25260
138840
176710
192830
1360000
204990
327080
446390
1190000
198090
211960
1300000
176940
529960
466590
106830
95070
197040
396040
41190
57970
116960
232340
163620
143030
95980
4270000
178290
1140000
88820
287850
1430000
320770
523890
85400
67980
457260
141000
65950
155350
446980
69990
41790
259990
34380
80650
147710
182660
96160
60340
201880
1150000
164110
191920
67010
169730
99460
80520
172650
46620
90720
104610
80120
42070
140700
117900
39520
85630
302080
265280
47930
223740
198770
4000000
282340
155840
392450
53560
932280
181800
135730
247450
142000
44820
47340
298870
221960
146640
1560000
91580
176040
164420
199140
191820
189200
82710
124040
140490
31660
156960
135030
93960
166540
44170
335580
576360
788060
78450
480890
451120
348000
217170
356300
153620
101480
186810
562690
39220
66630
66000
46620
192500
207960
88530
287970
85300
158230
448960
292080
358990
1440000
110860
24790
282420
886020
48690
53350
192250
81670
330100
257110
124370
450120
65950
79800
176640
30630
134690
46140
82860
138030
250130
42090
91370
132880
234740
84020
40710
206220
85650
264490
1630000
109860
160510
67410
298460
5620000
68580
129270
53280
121020
355640
55560
53250
58430
99730
67890
67470
184360
50130
77330
88140
42770
118970
355370
1100000
124100
208830
501040
104360
283770
414870
499390
606010
138850
103240
36490
227910
199220
240990
119660
183300
116560
345490
859790
406730
664650
78040
129060
22740
149000
19060
153370
38130
662610
131730
165810
487030
36240
58070
140450
58110
245550
371050
247940
38260
42930
1780000
110800
107520
114430
24180
45280
181120
105330
52320
141560
406310
177020
261600
308210
345260
81430
130170
149250
1710000
97740
151150
181350
132050
313150
1440000
103980
1120000
257160
29440
113200
365980
79090
498860
1670000
90110
220290
66140
643150
195980
263450
169160
236870
185920
155400
229720
301420
626750
126760
179170
37780
70360
50500
274060
76040
284640
41700
264470
84670
54490
55970
480040
119750
54930
97820
138090
566180
159720
52790
20260
210640
6250000
110260
504280
149510
479280
217360
163440
463130
287510
130290
350570
684980
142930
152730
218220
262200
169550
45440
64990
178620
84340
757770
71290
172910
48990
362960
54690
1000000
79190
128620
136820
778100
322360
44710
126730
113530
166200
43920
318180
77880
96120
99330
115390
244100
369580
52520
151310
83530
287380
207990
250280
73630
258040
137680
207690
124210
112870
122980
140090
242160
223270
508560
68810
105660
197050
540620
883540
43530
92840
1550000
420530
199020
564310
26420
105950
44300
80740
491290
65240
369430
293310
218830
198340
217050
113050
89380
256730
363750
64220
42090
123390
152120
111430
200440
379160
142520
284710
55450
47530
389120
45830
189730
61810
38240
196630
1500000
378010
410490
104580
71430
162340
159320
20340
35120
73540
183420
69040
51560
76210
68520
30630
118410
140180
54590
2550000
339310
144650
176350
757930
768590
188220
194180
89260
38630
191540
176490
415190
251890
129730
3930000
340690
639140
518350
6040000
952690
1370000
950650
658490
72120
72050
310520
48200
60730
103200
1340000
176910
61710
280100
147760
91320
258400
79200
391950
742660
351220
87340
1040000
103300
105190
193630
489810
730410
67090
54540
41560
261620
2990000
2690000
218350
248640
2880000
15940000
1010000
632150
294080
267840
58080
478850
1330000
305100
368690
631950
175160
160210
1530000
200420
79650
545050
995700
70910
1040000
141010
586080
150720
1640000
1240000
637760
250530
683520
829570
624570
3220000
100500
71260
153120
468530
155960
110170
120680
66320
304460
186460
975400
99670
403680
260040
418610
9530000
462180
160840
295850
499520
335810
1960000
654420
318510
476250
291160
188670
2370000
141630
747080
210820
158480
461930
333860
2380000
189570
3010000
473860
3490000
105120
4310000
1020000
103690
160180
647530
771600
579830
67770
490780
59780
2500000
2600000
766400
543350
971310
268890
1760000
169030
84970
2080000
51920
318950
131630
594150
113720
87770
1650000
233400
116140
478260
123840
388620
348690
167740
209210
47100
313800
73680
71650
49700
80350
334060
163080
389010
85330
76090
460460
92810
1560000
79010
35560
179990
123740
77460
1180000
290290
52980
141170
192380
116190
47250
110620
72360
358210
216250
159650
116600
128470
314530
102090
122030
85980
82930
68800
146440
101130
485800
184890
108640
106490
389140
48090
132660
230620
677390
263270
1520000
88860
228250
99140
389490
76260
79900
1490000
396070
365890
74990
185940
112320
64170
100230
161440
192720
153030
483140
296040
391390
141090
101280
145520
236180
79200
54730
69270
320100
455570
82410
103900
61350
159630
392830
80030
209680
399910
538390
525190
1070000
121140
42360
81460
80270
133060
82070
257960
193710
142030
214740
283140
192960
23100
47250
31390
54430
48230
172850
77210
93470
86090
47630
518920
262860
88340
35640
318720
54720
220480
18930
21160
17190
151630
36190
42260
158740
725900
48360
153700
338630
319910
314080
50170
16690
11430
232850
227550
1590000
159980
2180000
58960
69220
266110
69570
436250
208660
208030
438350
165360
168530
181900
26010
121260
129160
245050
169800
207500
332520
199830
338190
39700
637950
161840
253340
257770
45470
47160
452200
114970
115460
151220
701720
476870
108880
682530
136090
144050
802350
171550
210800
115380
217840
1350000
178700
494010
77370
878680
124700
978980
822970
70200
80040
118530
8860000
1720000
227740
42830
1300000
563410
141620
222850
335270
447830
78830
171140
28680
142840
2050000
420090
121090
221560
109050
54330
84940
60090
379060
299670
85960
27070
89700
231290
114350
105650
94940
179210
588380
69530
169660
332770
364430
315320
182890
135370
56010
177870
41050
174160
109590
178720
174970
66320
110200
1110000
308340
160900
168550
300910
638190
78600
611320
124090
393530
398720
63090
198810
391330
828030
129980
272190
48240
160160
160370
160220
188440
172910
41220
163740
209970
282320
4680000
85010
144860
356950
152780
354920
394780
69730
506790
898590
1300000
106620
200220
221960
66690
117560
252240
73600
452040
57040
49750
525530
609500
919990
321190
120160
286000
124950
540260
152480
524680
778880
1420000
232010
570490
255600
140040
211050
82930
86410
101520
475730
679650
217170
800750
285560
88770
63800
348410
167810
163930
155820
205990
545930
697620
244970
36640
218330
78190
96240
85510
274050
71890
149340
65950
191110
140420
87570
658280
70530
172790
67880
578120
186840
64850
673740
2040000
186210
86530
924610
72520
516430
80980
198500
93990
116700
491590
152910
76210
290870
105440
356310
482610
159490
179380
296270
171330
209420
124830
260120
53690
119990
11450000
49730
250770
111530
282150
77240
53890
203010
181970
132310
157720
553150
134960
100220
124350
2440000
340000
273630
34120
188080
497950
59440
362630
736120
14140000
119250
100300
3420000
239040
506220
331950
217910
37640
212250
66640
425770
287770
344880
339240
152610
127940
654330
61780
80470
50090
246200
189270
181790
63760
134190
132130
95040
151420
97190
150120
544000
56610
390390
1190000
67270
102320
444660
66490
219970
2220000
29310
97060
136870
1350000
191070
1060000
535550
87410
38300
59480
135790
125020
174410
37760
369550
123170
183860
149670
362690
90810
273960
631180
323410
69740
186530
297110
362130
74200
390860
65400
1800000
562800
441260
753240
499330
494890
64470
2060000
108000
206840
225650
987100
176150
145530
661330
39180
89990
88330
42450
114430
173370
36720
185830
93020
80970
568030
931430
81480
206360
65680
313690
538150
108020
1660000
786380
264320
69760
260980
72510
23530
165660
503990
282030
332760
892930
359630
51140
189350
179930
1100000
36140
99170
476320
32350
626230
274230
483760
41680
507410
163720
263680
83560
34360
1040000
98780
51890
173050
1410000
925150
582100
266800
889790
343460
28560
1660000
368310
271350
280600
394920
764480
596200
123960
264460
52030
199540
619810
20570
46090
28510
126600
38940
150440
119820
242770
28530
37250
14640
74250
293270
418810
37740
484240
71850
27030
170290
356050
257640
141200
369840
457880
536650
628480
676680
567320
3810000
34290
1760000
1700000
71660
411540
642520
98640
178510
268020
1200000
541950
2940000
56520
96330
723770
102090
91900
1320000
85790
229910
235690
1020000
1130000
605360
560780
207230
146830
714690
259500
90760
40490
463490
87340
318660
245080
184730
256360
58180
1270000
99220
498320
77300
2250000
195590
53010
15430
351430
122840
324170
298260
790240
158590
349470
20970
30290
253220
1410000
110410
258980
66910
121280
274490
118370
496510
385230
354240
191780
1750000
618420
142380
375310
536670
103200
1090000
2380000
658220
179400
865640
212910
3240000
560700
79830
206050
676800
315540
126670
263610
1450000
368350
120060
1340000
502200
4340000
177520
319000
1980000
404250
663890
541090
549360
167620
129630
469600
351850
124510
370540
1040000
1130000
197020
4330000
1940000
308630
345380
929170
252480
960070
297510
402210
762000
1160000
264640
388690
1130000
124930
177930
280010
1030000
141880
590540
227130
502080
363560
1870000
190670
156170
655300
556010
195030
228110
1210000
178610
275540
279780
567880
203560
258090
128230
4050000
403480
2050000
65310
123030
227270
971280
533950
123060
372000
101440
4550000
497430
770010
107940
163850
706840
124020
389790
117300
379480
409170
380450
117500
4440000
292610
2060000
707230
1170000
219240
379980
604050
2780000
286980
565670
177300
566230
532180
233550
176800
240160
287690
423090
394260
229690
336880
432530
103790
161060
355620
458350
251990
156000
299020
373800
797970
191840
232940
14960
87040
555450
206970
1980000
71940
60820
17010
332850
43580
26110
343750
277260
98520
31980
569490
388020
44940
3200000
171480
360280
397070
146940
103040
62290
2560000
794450
252020
443110
40850
470170
138040
110650
26670
153920
27000
75450
133390
169970
186590
902030
81240
173050
21440
159820
264500
119290
183990
240450
260090
69430
763060
145320
90870
89760
1390000
160800
103510
126390
23710
353440
2120000
82130
92940
131410
1340000
2330000
51350
2290000
154130
110980
682870
171910
363360
72970
3220000
203120
1270000
132090
1190000
170780
604650
147870
724290
831310
695930
5340000
181990
843880
2100000
95100
133360
808790
1120000
1560000
451620
707290
171190
573940
518130
493330
571110
1420000
1030000
298980
721990
290660
273220
124550
440940
70960
12310
117420
207630
121060
176140
132600
693660
1740000
84730
582490
51870
67850
38390
1110000
150290
92940
98910
94390
33450
127650
2490000
40420
73940
82310
401640
450730
260800
135460
524070
1820000
30480
397940
3610000
51850
769780
746640
565760
28530
141260
85900
167130
51050
23260
1630000
300250
40760
191210
33030
35310
115220
300300
334200
364180
2230000
98960
436150
151990
44000
22190
203830
340030
474310
1820000
5930000
131610
128030
157290
33120
283290
64770
54440
123740
57570
65990
121720
9190000
102780
1360000
131260
849870
124140
79390
38600
74830
45530
285350
52800
421960
183330
1490000
118660
180360
100060
25440
60450
555650
49720
805150
241800
88910
115800
106310
49100
170370
240790
111310
240320
56430
62910
355340
22420
13520
51760
74510
198620
25100
729430
71820
201700
293310
1010000
213190
21810
92780
438200
96460
157230
34920
636830
240150
210400
92050
44880
464360
240670
134090
610190
27760
126950
311030
96030
581260
60750
213100
531510
84010
60670
341020
81480
114020
603280
629920
180220
72050
191750
129170
639410
91760
272260
95670
23020
235480
259690
118740
68810
71690
215080
584220
85300
110140
37150
82860
93220
465020
107480
269980
98680
21850
778330
431650
385450
119240
159670
147280
54670
1190000
165780
502140
28720
646080
114910
45350
227660
122350
2390000
59700
34880
126380
365470
90150
173670
108070
835530
143670
133990
151900
228550
1520000
81020
155570
2060000
207420
39140
233030
107580
36320
141720
316380
158890
49220
85230
312610
229680
372400
127690
713110
722260
203450
504940
104380
83660
263990
100910
120150
71570
67510
468010
120970
264510
267770
103290
115820
539550
113000
190690
80960
50010
138050
51660
374350
204720
309770
428730
269670
198630
69000
51180
356610
198150
76350
1740000
80360
361340
142480
335740
161290
213340
259760
150740
117140
102720
97940
71220
88040
